page_id,keyword,annotation,url
1,中国,中国，以华夏文明为源泉、中华文化为基础，是世界上历史最悠久的国家之一。中国各族人民共同创造了光辉灿烂的文化，具有光荣的革命传统。中国是以汉族为主体民族的多民族国家，通用汉语、汉字，汉族与少数民族统称为“中华民族”，又自称“炎黄子孙”、“龙的传人”。中国是世界四大文明古国之一。距今5800年前后，黄河、长江中下游以及西辽河等区域出现了文明起源迹象；距今5300年前后，中华大地各地区陆续进入了文明阶段；距今3800年前后，中原地区形成了更为成熟的文明形态，并向四方辐射文化影响力；后历经多次民族交融和朝代更迭，直至形成多民族国家的大一统局面。20世纪初辛亥革命后，废除了封建帝制，创立了资产阶级民主共和国。1949年中华人民共和国成立后，在中国大陆建立了人民民主专政的社会主义制度。中国疆域辽阔、民族众多，先秦时期的华夏族在中原地区繁衍生息，到了汉代通过文化交融使汉族正式成型，奠定了中国主体民族的基础。后又通过与周边民族的交融，逐步形成统一多民族国家的局面，而人口也不断攀升，宋代中国人口突破一亿，清代时期人口突破四亿，到2005年中国人口已突破十三亿。中国文化渊远流长、博大精深、绚烂多彩，是东亚文化圈的文化宗主国，在世界文化体系内占有重要地位，由于各地的地理位置、自然条件的差异，人文、经济方面也各有特点。传统文化艺术形式有诗词、戏曲、书法、国画等，而春节、元宵、清明、端午、中秋、重阳等则是中国重要的传统节日。[2-6],https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD/1122445
1,学院,学院（英文名：College、Institute或Academy）主要指门类科目较少、专业性强的高等教育机构。学院可以作为独立的学校，同时很多大学也拥有自己下属的二级学院（与系相同）或普通高等学校与国家机构以外的社会组织或者个人合作设置的独立学院。截至2020年6月30日，全国高等学校共计3005所，其中：普通高等学校2740所，含本科院校1258所、高职（专科）院校1482所；成人高等学校265所。本名单未包含港澳台地区高等学校。,https://baike.baidu.com/item/%E5%AD%A6%E9%99%A2/999322
1,军事医学,《军事医学》创刊于1956年，是由中国人民解放军军事医学科学院主管、主办的综合性学术刊物。据2018年第01期期刊内页显示，《军事医学》编辑委员会有编委56人、责任编委1人，编辑部有责任编辑1人。据2020年5月14日中国知网显示，《军事医学》共出版文献6869篇、总被下载761476次、总被引22248次、（2019版）复合影响因子为0.596、（2019版）综合影响因子为0.457。据2020年5月14日万方数据知识服务平台显示，《军事医学》共载文3969篇、基金论文量2238篇、被引量为14994次、下载量为301088次，2017年影响因子为0.65。,https://baike.baidu.com/item/%E5%86%9B%E4%BA%8B%E5%8C%BB%E5%AD%A6/7342553
1,微生物,微生物包括：细菌、病毒、真菌以及一些小型的原生生物、显微藻类等在内的一大类生物群体，它个体微小，与人类关系密切。涵盖了有益跟有害的众多种类，广泛涉及食品、医药、工农业、环保、体育等诸多领域。在我国教科书中，将微生物划分为以下8大类：细菌、病毒、真菌、放线菌、立克次氏体、支原体、衣原体、螺旋体。有些微生物是肉眼可以看见的，像属于真菌的蘑菇、灵芝、香菇等。还有微生物是一类由核酸和蛋白质等少数几种成分组成的“非细胞生物”,https://baike.baidu.com/item/%E5%BE%AE%E7%94%9F%E7%89%A9/147527
1,检验,检验，汉语词语，拼音为jiǎn yàn，意思是检查并验证。,https://baike.baidu.com/item/%E6%A3%80%E9%AA%8C/1164003
1,科学,科学（Science）是一个建立在可检验的解释和对客观事物的形式、组织等进行预测的有序知识系统，是已系统化和公式化了的知识。根据科学反映对象的领域，主要分为自然科学、社会科学、思维科学、形式科学和交叉学科。,https://baike.baidu.com/item/%E7%A7%91%E5%AD%A6/10406
1,主任医师,主任医师(Chief Physician)是医生职称的一种，当前是医生职称中的最高级别，属于正高级别。简称为“主任”。一般冠以姓氏，例如：李主任。医院中，需与“科主任”相区分。科主任，是指医院某科室的行政主任，并非指职称；而主任医师是职称名，其级别相当于医学院校的教授。部分主任医师，同时也被评为“教授”职称，承担一定的科研与教学任务。,https://baike.baidu.com/item/%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88/10679556
1,检疫,检疫是风险管理的一种设施，是为了确认某种对象达到一定要求和标准的评定过程。当人类、动物、植物等，由一个地方进入另一个地方，为防带有传染病等，所以必须进行隔离检疫，尤其当地可能发生传染。为了预防传染病的输入、传出和传播所采取的综合措施，包括医学检查、卫生检查和必要的卫生处理。,https://baike.baidu.com/item/%E6%A3%80%E7%96%AB/4790799
1,中科院,中国科学院（英文名称：Chinese Academy of Sciences，简称中科院）成立于1949年11月，为中国自然科学最高学术机构、科学技术最高咨询机构、自然科学与高技术综合研究发展中心。中国科学院提出了建设国家创新体系的构想，先后实施知识创新工程、“创新2020”、《“率先行动”计划暨全面深化改革纲要》，提出了《迎接知识经济时代，建设国家创新体系》、《创新促进发展，科技引领未来》、《创新2050：科学技术与中国的未来》、《科技发展新态势与面向2020年的战略选择》等战略研究报告。据2018年11月中国科学院官网显示，全院共拥有12个分院、100多家科研院所、3所大学（中国科学院大学、中国科学技术大学，与上海市共建上海科技大学）、130多个国家级重点实验室和工程中心、210多个野外观测台站，承担20余项国家重大科技基础设施的建设与运行，正式职工7.1万余人，在学研究生6.4万余人；建成了完整的自然科学学科体系，物理、化学、材料科学、数学、环境与生态学、地球科学等学科整体水平已进入世界先进行列，一些领域方向也具备了进入世界第一方阵的良好态势。在解决关系国家全局和长远发展的重大问题上，已成为不可替代的国家战略科技力量。一批科学家在国家重大科技任务中发挥了关键和中坚作用，并作为我国科技界的代表活跃在国际科技前沿。2019年9月，经党中央批准，十九届中央第四轮巡视将对中国科学院党组织开展常规巡视。,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E7%A7%91%E5%AD%A6%E9%99%A2/271375
1,中国农业科学院,中国农业科学院（Chinese Academy of Agricultural Sciences）简称农科院（CAAS），成立于1957年3月1日，直属于国家农业农村部的副部级事业单位，是中央级综合性农业科研机构。中国农业科学院担负着中国农业重大基础与应用基础研究、应用研究和高新技术研究的任务，致力于解决中国农业及农村经济发展中基础性、方向性、全局性、关键性的重大科技问题。据2016年10月中国农业科学院官网显示，农科院拥有34个直属研究所与9个共建研究所，全院科研人员5000多名，在校研究生规模近5000人；建成49个国家与部门重点实验室、27个国家农作物畜禽改良中心与国家工程技术研究中心、23个国家农作物种质资源库（圃）等科技创新平台，9个国家重大科学工程与工程实验室（研究中心）、29个国家与部门野外台站、25个国家产业技术与农产品加工技术研发中心等科技支撑平台，以及36个国家与部门质检中心、11个国家或OIE认可的参考实验室等科技服务平台。,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%86%9C%E4%B8%9A%E7%A7%91%E5%AD%A6%E9%99%A2/549296
1,生物学系,中国第一个生物学系设立于国立东南大学，是中国现代生物学的摇篮，有辉煌的历史，曾经大师荟萃，有近代中国动物学先驱秉志、中国植物学先驱胡先骕、中国遗传学先驱陈桢、中国生物化学先驱郑集、王应睐等。,https://baike.baidu.com/item/%E7%94%9F%E7%89%A9%E5%AD%A6%E7%B3%BB/12650566
1,预防,预防是指预先做好事物发展过程中可能出现偏离主观预期轨道或客观普遍规律的应对措施，汉语拼音为yù fáng，注音为ㄧㄩˋ ㄈㄤˊ。,https://baike.baidu.com/item/%E9%A2%84%E9%98%B2/4794405
1,中国林业,《中国林业》杂志是全国绿化委员会、国家林业局主管的国家一级期刊，是我国林业行业的核心刊物。其内容涉及国家林业政策、生态建设成就、林业产业讯息、林业科技研究等领域，集政策性、权威性、科学性、知识性于一体，覆盖面广，信息量大。,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E6%9E%97%E4%B8%9A/2181894
1,研究所,研究所是指以科学研究为主要目的的社会企事业机构。在中国是一种完成为特殊科研目的和任务而建立的研究机构。随着社会的发展，现多以企业形式存在。在学术界，称其为科学试验的研究部门。研究所一直是国家重点扶持和照顾的对象，特别是军工类的研究所，比如航天两大集团，中电集团，航空，中船等重点研究所，一直是很多名校毕业生就业的首选。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E6%89%80/1884021
1,病原,病原，指病因。引起疾病的根源。,https://baike.baidu.com/item/%E7%97%85%E5%8E%9F/307416
1,研究员,根据中华人民共和国人事部职称管理评审制度规定，职称是对技术人员工作能力的表述，是由职称评定委员会评审的。研究员是自然科学研究或社会科学研究系列职称，属于正高级职称。研究员职称系列包括实习研究员（初级），助理研究员（中级），副研究员（副高），研究员（正高）。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E5%91%98/8703381
1,研究院,研究院，在学术界，称其为科学试验的研究机构。是大学之后的进阶教育研究机构，一般设于大学中，以“某大学某研究生院”的形式存在，也有独立设立者。研究院与研究生院是两个不同的概念，但港澳地区一般将“研究生院”称为“研究院”。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E9%99%A2/5365502
