page_id,keyword,annotation,url
1,研究员,根据中华人民共和国人事部职称管理评审制度规定，职称是对技术人员工作能力的表述，是由职称评定委员会评审的。研究员是自然科学研究或社会科学研究系列职称，属于正高级职称。研究员职称系列包括实习研究员（初级），助理研究员（中级），副研究员（副高），研究员（正高）。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E5%91%98/8703381
1,华南理工大学,华南理工大学（South China University of Technology），简称“华工”，位于广州市，由中华人民共和国教育部直属，是教育部与广东省人民政府共建的全国重点大学，位列国家“双一流”（A类）、“211工程”、“985工程”，入选高等学校学科创新引智计划、卓越工程师教育培养计划、卓越法律人才教育培养计划、新工科研究与实践项目、国家建设高水平大学公派研究生项目、中国政府奖学金来华留学生接收院校、教育部来华留学示范基地、首批高等学校科技成果转化和技术转移基地，为建筑老八校、卓越大学联盟、中俄工科大学联盟、中欧工程教育平台、粤港澳大湾区物流与供应链创新联盟、中英大学工程教育与研究联盟成员，全国首批博士和硕士学位授予单位；是以工见长，理工结合，管、经、文、法、医等多学科协调发展的综合性研究型大学。华南理工大学原名华南工学院，最早可溯源至1918年成立的广东省立第一甲种工业学校，正式组建于1952年全国高等学校院系调整时期，是以中山大学工学院、华南联合大学理工学院、岭南大学理工学院工科系及专业、广东工业专科学校为基础，调入湖南大学、武昌中华大学、武汉交通学院、南昌大学、广西大学等五所院校部分工科系及专业组建而成，为新中国四大工学院之一；1960年成为全国重点大学；1988年更名为华南理工大学。据2020年6月学校官网显示，校园分为三个校区，五山校区位于天河区石牌高校区；大学城校区位于番禺区广州大学城内；广州国际校区位于番禺区创新城。[1-5],https://baike.baidu.com/item/华南理工大学

1,马延,马延，东汉末年武将，本为袁尚部下都督将军，献帝建安九年（204）曹操大败袁尚，尚退保滥口。延与张顗等临阵降操，众大溃。尚奔中山。,https://baike.baidu.com/item/%E9%A9%AC%E5%BB%B6/6479978
1,海洋,海洋（sea），地理名词，是地球上最广阔的水体的总称。地球表面被各大陆地分隔为彼此相通的广大水域称为海洋，海洋的中心部分称作洋，边缘部分称作海，彼此沟通组成统一的水体。[1-2]地球上海洋总面积约为3.6亿平方公里，约占地球表面积的71%，平均水深约3795米。海洋中含有十三亿五千多万立方千米的水，约占地球上总水量的97%，而可用于人类饮用只占2%。地球四个主要的大洋为太平洋、大西洋、印度洋、北冰洋，大部分以陆地和海底地形线为界。目前为止，人类已探索的海底只有5%，还有95%大海的海底是未知的。,https://baike.baidu.com/item/%E6%B5%B7%E6%B4%8B/523
1,军事医学,《军事医学》创刊于1956年，是由中国人民解放军军事医学科学院主管、主办的综合性学术刊物。据2018年第01期期刊内页显示，《军事医学》编辑委员会有编委56人、责任编委1人，编辑部有责任编辑1人。据2020年5月14日中国知网显示，《军事医学》共出版文献6869篇、总被下载761476次、总被引22248次、（2019版）复合影响因子为0.596、（2019版）综合影响因子为0.457。据2020年5月14日万方数据知识服务平台显示，《军事医学》共载文3969篇、基金论文量2238篇、被引量为14994次、下载量为301088次，2017年影响因子为0.65。,https://baike.baidu.com/item/%E5%86%9B%E4%BA%8B%E5%8C%BB%E5%AD%A6/7342553
1,中科院,中国科学院（英文名称：Chinese Academy of Sciences，简称中科院）成立于1949年11月，为中国自然科学最高学术机构、科学技术最高咨询机构、自然科学与高技术综合研究发展中心。中国科学院提出了建设国家创新体系的构想，先后实施知识创新工程、“创新2020”、《“率先行动”计划暨全面深化改革纲要》，提出了《迎接知识经济时代，建设国家创新体系》、《创新促进发展，科技引领未来》、《创新2050：科学技术与中国的未来》、《科技发展新态势与面向2020年的战略选择》等战略研究报告。据2018年11月中国科学院官网显示，全院共拥有12个分院、100多家科研院所、3所大学（中国科学院大学、中国科学技术大学，与上海市共建上海科技大学）、130多个国家级重点实验室和工程中心、210多个野外观测台站，承担20余项国家重大科技基础设施的建设与运行，正式职工7.1万余人，在学研究生6.4万余人；建成了完整的自然科学学科体系，物理、化学、材料科学、数学、环境与生态学、地球科学等学科整体水平已进入世界先进行列，一些领域方向也具备了进入世界第一方阵的良好态势。在解决关系国家全局和长远发展的重大问题上，已成为不可替代的国家战略科技力量。一批科学家在国家重大科技任务中发挥了关键和中坚作用，并作为我国科技界的代表活跃在国际科技前沿。2019年9月，经党中央批准，十九届中央第四轮巡视将对中国科学院党组织开展常规巡视。,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E7%A7%91%E5%AD%A6%E9%99%A2/271375
1,自然资源,自然资源是指自然界中人类可以直接获得用于生产和生活的物质。可分为三类，一是不可更新资源，如各种金属和非金属矿物、化石燃料等，需要经过漫长的地质年代才能形成；二是可更新资源，指生物、水、土地资源等，能在较短时间内再生产出来或循环再现;三是取之不尽的资源，如风力、太阳能等，被利用后不会导致贮存量减少。自然保护的中心任务就是保护、增殖(指可更新资源)和合理利用自然资源，以提高资源的再生和继续利用的能力，求得环境效益和社会经济效益的统一。,https://baike.baidu.com/item/%E8%87%AA%E7%84%B6%E8%B5%84%E6%BA%90/240383
1,生物,《生物》是由人民教育出版社出版的教材，共四册，供七年级和八年级学生使用。,https://baike.baidu.com/item/%E7%94%9F%E7%89%A9/14895952
1,教授级,教授级高工，即教授级高级工程师。 高级工程师是中国专业技术职称工程类中的高级职称（职称改革后称为专业技术职务任职资格），也是工程师任职资格职称里的最高职称，而教授级高级工程师是高级工程师任职资格职称里的最高级别之一。,https://baike.baidu.com/item/%E6%95%99%E6%8E%88%E7%BA%A7%E9%AB%98%E7%BA%A7%E5%B7%A5%E7%A8%8B%E5%B8%88/6642240
