page_id,keyword,annotation,url
5,精度,精度是表示观测值与真值的接近程度。每一种物理量要用数值表示时，必须先要制定一种标准，并选定一种单位 (unit)。这种标准的制定，通常是根据人们对于所要测量的物理量的认识与了解，并且要考虑这标准是否容易复制，或测量的过程是否容易操作等实际问题。,https://baike.baidu.com/item/%E7%B2%BE%E5%BA%A6/5167954
5,测量范围,计量器具所能够测量的最小尺寸与最大尺寸之间的范围被称作该测量器具的测量范围。,https://baike.baidu.com/item/%E6%B5%8B%E9%87%8F%E8%8C%83%E5%9B%B4/10779215
4,额定,在正常运行工作状况下，动力设备的输出功率或消耗能量的设备的输入功率。常以“千瓦”为单位。也指工厂生产的机器在正常工作时所能达到的功率。即平常所说的某机器的功率。机器的额定功率是一定的，P=Fv，所以机器产生的力和运转速度成反比。例如，汽车行驶在平坦的柏油路面时，需要的牵引力F较小，时速就可以大些；在路不平坦或上山时，需要的牵引力大，就必须改用低速行驶。,https://baike.baidu.com/item/%E9%A2%9D%E5%AE%9A/4054995
4,科技厅,江苏省科技厅（江苏省科学技术厅）是江苏省人民政府组成部门，主管全省科技工作。,https://baike.baidu.com/item/%E6%B1%9F%E8%8B%8F%E7%9C%81%E7%A7%91%E6%8A%80%E5%8E%85/8571549
5,数据库,数据库是“按照数据结构来组织、存储和管理数据的仓库”。是一个长期存储在计算机内的、有组织的、可共享的、统一管理的大量数据的集合。,https://baike.baidu.com/item/%E6%95%B0%E6%8D%AE%E5%BA%93/103728
4,排量,排量，液压传动专用术语，是指每行程或每循环吸入或排出的流体体积。汽车排量是衡量一辆汽车的重要参数。还有一部分国产轿车，其尾部并没有上面这种汽车型号，不过其排量一般也写在车身或车尾。,https://baike.baidu.com/item/%E6%B1%BD%E8%BD%A6%E6%8E%92%E9%87%8F/4540448
3,掘进机,掘进机（Boring machine）是用于平直地面开凿巷道的机器。掘进机类型多：按作业对象分为普通机子与隧道掘进机（Tunnel boring machine，简称TBM）；按作业方式分为开敞式掘进机和护盾式掘进机。价格一般在200万元至800万元之间不等，特殊的更高。工作方式：主要由行走机构、工作机构、装运机构和转载机构组成。随着行走机构向前推进，工作机构中的切割头不断破碎岩石，并将碎岩运走。有安全、高效和成巷质量好等优点，但造价大，构造复杂，损耗也较大。,https://baike.baidu.com/item/%E6%8E%98%E8%BF%9B%E6%9C%BA/5903280
5,FS,fscommand ("fullscreen", "true/false");（全屏设置，TRUE开，FALSE关）。,https://baike.baidu.com/item/FS/3024221
3,直径,直径，是指通过一平面图形或立体（如圆、圆锥截面、球、立方体）中心到边上两点间的距离，通常用字母“d”表示。连接圆周上两点并通过圆心的线段称圆直径，连接球面上两点并通过球心的线段称球直径。,https://baike.baidu.com/item/%E7%9B%B4%E5%BE%84/1433359
4,掘进机,掘进机（Boring machine）是用于平直地面开凿巷道的机器。掘进机类型多：按作业对象分为普通机子与隧道掘进机（Tunnel boring machine，简称TBM）；按作业方式分为开敞式掘进机和护盾式掘进机。价格一般在200万元至800万元之间不等，特殊的更高。工作方式：主要由行走机构、工作机构、装运机构和转载机构组成。随着行走机构向前推进，工作机构中的切割头不断破碎岩石，并将碎岩运走。有安全、高效和成巷质量好等优点，但造价大，构造复杂，损耗也较大。,https://baike.baidu.com/item/%E6%8E%98%E8%BF%9B%E6%9C%BA/5903280
2,申报,《申报》原名《申江新报》，1872年4月30日（清同治十一年三月二十三日）在上海创刊，1949年5月27日停刊。是近代中国发行时间最久、具有广泛社会影响的报纸，是中国现代报纸开端的标志。它前后总计经营了77年，历经晚清、北洋政府、国民政府三个时代，共出版27000余期，出版时间之长，影响之广泛，同时期其它报纸难以企及，在中国新闻史和社会史研究上都占有重要地位，被人称为研究中国近现代史的“百科全书”。,https://baike.baidu.com/item/%E7%94%B3%E6%8A%A5/3577852
3,密封,密封，指严密地封闭。语出晋葛洪《抱朴子·金丹》：“又尹子丹法：以云母水和丹，密封致金华池中，一年出，服一刀圭，尽一斤得五百岁。”密封可分为静密封和动密封两大类。密封是防止流体或固体微粒从相邻结合面间泄漏以及防止外界杂质如灰尘与水分等侵入机器设备内部的零部件或措施。 静密封指严密地封闭密封舱密封容器用于密封函件和遗嘱的印章。,https://baike.baidu.com/item/%E5%AF%86%E5%B0%81/7558996
3,TBM,,https://baike.baidu.com//item/%23TBM
2,应用,应用（Application），一般指手机和平板电脑的应用。在面向对象上通常分为个人用户应用与企业级应用，在移动端系统分类上主要包括iOS（如：同步推等）、Android（如：AirDroid、百度应用等）和windows phone的xap和appx。,https://baike.baidu.com/item/%E5%BA%94%E7%94%A8/3994271
4,液压,液压是机械行业、机电行业的一个名词。液压可以用动力传动方式，成为液压传动。液压也可用作控制方式，称为液压控制。液压传动是以液体作为工作介质，利用液体的压力能来传递动力。液压控制是以有压力液体作为控制信号传递方式的控制。用液压技术构成的控制系统称为液压控制系统。液压控制通常包括液压开环控制和液压闭环控制。液压闭环控制也就是液压伺服控制，它构成液压伺服系统，通常包括电气液压伺服系统(电液伺服系统)和机械液压伺服系统(机液伺服系统，或机液伺服机构)等。一个完整的液压系统由五个部分组成，即能源装置、执行装置、控制调节装置、辅助装置、液体介质。液压由于其传递动力大，易于传递及配置等特点，在工业、民用行业应用广泛。液压系统的执行元件（液压缸和液压马达）的作用是将液体的压力能转换为机械能，从而获得需要的直线往复运动或回转运动。液压系统的能源装置（液压泵）的作用是将原动机的机械能转换成液体的压力能。,https://baike.baidu.com/item/%E6%B6%B2%E5%8E%8B/77770
2,关键技术,亦称“关键动作”。动作技术中至关重要的部分，它是掌握动作技术、提高运动成绩起决定作用的环节。如跳远技术中的起跳。在体育教学与训练中都需要狠抓这个动作关键。,https://baike.baidu.com/item/%E5%85%B3%E9%94%AE%E6%8A%80%E6%9C%AF/5692286
2,示范,示范，读音为shì fàn，汉语词语，意思是做出榜样或典范,供人们学习；起示范作用；把事物摆出来或指出来使人知道。,https://baike.baidu.com/item/%E7%A4%BA%E8%8C%83/363731
2,掘进机,掘进机（Boring machine）是用于平直地面开凿巷道的机器。掘进机类型多：按作业对象分为普通机子与隧道掘进机（Tunnel boring machine，简称TBM）；按作业方式分为开敞式掘进机和护盾式掘进机。价格一般在200万元至800万元之间不等，特殊的更高。工作方式：主要由行走机构、工作机构、装运机构和转载机构组成。随着行走机构向前推进，工作机构中的切割头不断破碎岩石，并将碎岩运走。有安全、高效和成巷质量好等优点，但造价大，构造复杂，损耗也较大。,https://baike.baidu.com/item/%E6%8E%98%E8%BF%9B%E6%9C%BA/5903280
1,制造,把原材料加工成适用的产品制作，或将原材料加工成器物。也可指造成某种气氛或局面。,https://baike.baidu.com/item/%E5%88%B6%E9%80%A0/8681656
1,关键部件,关键部件，指加工制造产品所需的最重要的构成部件习惯上称为关键部件。,https://baike.baidu.com/item/%E5%85%B3%E9%94%AE%E9%83%A8%E4%BB%B6/7209462
1,重点,基本解释：1. [Stress;Main point;Focal point]∶重要的或主要的重点学校2. [Important point]∶指主要的或重要的一个或几个部分在一幅风景画中被用作重点的植物3. [Emphasize]∶着重地；有重点地重点培养,https://baike.baidu.com/item/%E9%87%8D%E7%82%B9/4660315
3,示范,示范，读音为shì fàn，汉语词语，意思是做出榜样或典范,供人们学习；起示范作用；把事物摆出来或指出来使人知道。,https://baike.baidu.com/item/%E7%A4%BA%E8%8C%83/363731
